Timestamp,Sensor_1,Sensor_2
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.9
7/20/2026 11:05,11.93,11.9
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.9
7/20/2026 11:05,11.93,11.88
7/20/2026 11:05,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.88
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:06,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.95,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.93
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.95,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.95,11.9
7/20/2026 11:07,11.95,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.93
7/20/2026 11:07,11.95,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.93,11.9
7/20/2026 11:07,11.95,11.9
7/20/2026 11:07,11.93,11.93
7/20/2026 11:07,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.93
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.93,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.9
7/20/2026 11:08,11.95,11.93
7/20/2026 11:08,11.95,11.9
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.93,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.93,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.9
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:09,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:10,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.97,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.97,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.97,11.93
7/20/2026 11:11,11.97,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:11,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.95
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.97,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:12,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.95
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.97,11.95
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.97,11.95
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.97,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.95,11.93
7/20/2026 11:13,11.97,11.95
7/20/2026 11:13,11.97,11.95
7/20/2026 11:13,11.95,11.95
7/20/2026 11:13,11.97,11.95
7/20/2026 11:13,11.97,11.95
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.95
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.95
7/20/2026 11:14,11.97,11.95
7/20/2026 11:14,11.95,11.95
7/20/2026 11:14,11.95,11.95
7/20/2026 11:14,11.97,11.95
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.95
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.95,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.95
7/20/2026 11:14,11.97,11.95
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:14,11.97,11.93
7/20/2026 11:15,11.95,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.95,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.95,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.95
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
7/20/2026 11:15,11.97,11.93
